symbol,signal_at,order_active_at,order_expire_at,trigger_price,return_5s,return_15s,return_60s,volume_5s,volume_baseline_1s_median,volume_multiple_5s,12h_low,rise_from_12h_low,origin_price,origin_plus_10pct_floor,spike_high,atr_5m,pricing_mode,predicted_primary,invalid_price,window_high,window_low,window_high_vs_trigger,window_low_vs_trigger,invalid_touched,tier1_price,tier1_weight,tier1_status,tier1_first_touch_at,tier2_price,tier2_weight,tier2_status,tier2_first_touch_at,tier3_price,tier3_weight,tier3_status,tier3_first_touch_at,filled_tier_count,order_result,next_5m_high,next_5m_low,next_5m_close
AKEUSDT,2026-07-30T03:09:29+08:00,2026-07-30T03:09:30+08:00,2026-07-30T03:12:29+08:00,0.0039394000,10.9534%,0.2826%,1.3429%,3982147.0000000000,152862.0000000000,5.2101x,0.0032090000,22.7610%,0.0032090000,0.0035299000,0.0039404000,0.0000580786,momentum_atr_estimate,0.0038968411,0.0041436750,0.0039624000,0.0035179000,0.5838%,-10.6996%,no,0.0038736096,0.30,not_placed,,0.0038968411,0.40,not_placed,,0.0039200725,0.30,not_placed,,0,rejected_origin_floor,0.0039624000,0.0035179000,0.0039090000
AKEUSDT,2026-07-30T03:31:00+08:00,2026-07-30T03:31:01+08:00,2026-07-30T03:34:00+08:00,0.0039847000,6.6883%,-0.1679%,-0.2029%,3424338.0000000000,104157.0000000000,6.5753x,0.0032090000,24.1726%,0.0032090000,0.0035299000,0.0039895000,0.0000641500,momentum_atr_estimate,0.0039413875,0.0042140250,0.0040000000,0.0036987000,0.3840%,-7.1775%,no,0.0039157275,0.30,not_placed,,0.0039413875,0.40,not_placed,,0.0039670475,0.30,not_placed,,0,rejected_origin_floor,0.0040000000,0.0036979000,0.0039727000
AKEUSDT,2026-07-30T03:34:51+08:00,2026-07-30T03:34:52+08:00,2026-07-30T03:37:52+08:00,0.0039762000,7.2822%,-0.0528%,0.0126%,2239819.0000000000,127180.0000000000,3.5223x,0.0032090000,23.9078%,0.0032090000,0.0035299000,0.0039772000,0.0000641500,momentum_atr_estimate,0.0039290875,0.0042017250,0.0039803000,0.0037017000,0.1031%,-6.9036%,no,0.0039034275,0.30,not_placed,,0.0039290875,0.40,not_placed,,0.0039547475,0.30,not_placed,,0,rejected_origin_floor,0.0039803000,0.0037017000,0.0039584000
AKEUSDT,2026-07-30T03:37:57+08:00,2026-07-30T03:37:58+08:00,2026-07-30T03:40:58+08:00,0.0039423000,5.8790%,-0.2404%,-0.2631%,4539577.0000000000,123906.0000000000,7.3275x,0.0032090000,22.8514%,0.0032090000,0.0035299000,0.0039423000,0.0000656214,momentum_atr_estimate,0.0038930839,0.0041719750,0.0039610000,0.0037049000,0.4743%,-6.0219%,no,0.0038668354,0.30,not_placed,,0.0038930839,0.40,not_placed,,0.0039193325,0.30,not_placed,,0,rejected_origin_floor,0.0039610000,0.0037049000,0.0039224000
AKEUSDT,2026-07-30T03:42:32+08:00,2026-07-30T03:42:33+08:00,2026-07-30T03:45:32+08:00,0.0039276000,5.5409%,-0.2869%,-0.4814%,1594044.0000000000,87651.0000000000,3.6373x,0.0032090000,22.3933%,0.0032090000,0.0035299000,0.0039294000,0.0000683357,momentum_atr_estimate,0.0038781482,0.0041685750,0.0039591000,0.0037270000,0.8020%,-5.1074%,no,0.0038508139,0.30,not_placed,,0.0038781482,0.40,not_placed,,0.0039054825,0.30,not_placed,,0,rejected_origin_floor,0.0039951000,0.0037270000,0.0039914000
AKEUSDT,2026-07-30T03:55:33+08:00,2026-07-30T03:55:34+08:00,2026-07-30T03:58:35+08:00,0.0039929000,6.3866%,-0.6618%,-1.0458%,7949418.0000000000,126575.0000000000,12.5608x,0.0032090000,24.4282%,0.0032090000,0.0035299000,0.0039929000,0.0000693143,momentum_atr_estimate,0.0039409143,0.0042355000,0.0040283000,0.0037591000,0.8866%,-5.8554%,no,0.0039131886,0.30,not_placed,,0.0039409143,0.40,not_placed,,0.0039686400,0.30,not_placed,,0,rejected_origin_floor,0.0040283000,0.0037591000,0.0039798000
AKEUSDT,2026-07-30T11:32:49+08:00,2026-07-30T11:32:50+08:00,2026-07-30T11:35:50+08:00,0.0042935000,7.6875%,0.2662%,0.4515%,5976612.0000000000,332493.0000000000,3.5950x,0.0035131000,22.2140%,0.0035131000,0.0038644100,0.0042935000,0.0000830000,momentum_atr_estimate,0.0042312500,0.0045840000,0.0043471000,0.0042808000,1.2484%,-0.2958%,no,0.0041980500,0.30,not_placed,,0.0042312500,0.40,not_placed,,0.0042644500,0.30,not_placed,,0,rejected_origin_floor,0.0043471000,0.0042808000,0.0043289000
AKEUSDT,2026-07-30T11:55:11+08:00,2026-07-30T11:55:12+08:00,2026-07-30T11:58:11+08:00,0.0043850000,9.0552%,0.1004%,0.0160%,7233018.0000000000,369331.0000000000,3.9168x,0.0035131000,24.8185%,0.0035131000,0.0038644100,0.0043875000,0.0000766286,momentum_atr_estimate,0.0043300286,0.0046557000,0.0044265000,0.0043721000,0.9464%,-0.2942%,no,0.0042993771,0.30,not_placed,,0.0043300286,0.40,not_placed,,0.0043606800,0.30,not_placed,,0,rejected_origin_floor,0.0044333000,0.0039846000,0.0044132000
AKEUSDT,2026-07-30T13:56:01+08:00,2026-07-30T13:56:02+08:00,2026-07-30T13:59:01+08:00,0.0042836000,7.0178%,0.4361%,0.2082%,2499498.0000000000,136397.0000000000,3.6650x,0.0035131000,21.9322%,0.0035131000,0.0038644100,0.0042859000,0.0000774714,momentum_atr_estimate,0.0042277964,0.0045570500,0.0043652000,0.0042775000,1.9049%,-0.1424%,no,0.0041968079,0.30,not_placed,,0.0042277964,0.40,not_placed,,0.0042587850,0.30,not_placed,,0,rejected_origin_floor,0.0043756000,0.0040575000,0.0043537000
AKEUSDT,2026-07-30T14:54:49+08:00,2026-07-30T14:54:50+08:00,2026-07-30T14:57:50+08:00,0.0043428000,6.9418%,0.0737%,0.4999%,3213110.0000000000,123384.0000000000,5.2083x,0.0035131000,23.6173%,0.0035131000,0.0038644100,0.0043453000,0.0000582357,momentum_atr_estimate,0.0043016232,0.0045491250,0.0043487000,0.0040411000,0.1359%,-6.9471%,no,0.0042783289,0.30,not_placed,,0.0043016232,0.40,not_placed,,0.0043249175,0.30,not_placed,,0,rejected_origin_floor,0.0043497000,0.0039981000,0.0043344000
AKEUSDT,2026-07-30T14:59:44+08:00,2026-07-30T14:59:45+08:00,2026-07-30T15:02:44+08:00,0.0043347000,8.3404%,0.0785%,0.0947%,2566519.0000000000,140447.0000000000,3.6548x,0.0035131000,23.3868%,0.0035131000,0.0038644100,0.0043386000,0.0000605357,momentum_atr_estimate,0.0042931982,0.0045504750,0.0043700000,0.0039951000,0.8144%,-7.8345%,no,0.0042689839,0.30,not_placed,,0.0042931982,0.40,not_placed,,0.0043174125,0.30,not_placed,,0,rejected_origin_floor,0.0043700000,0.0039951000,0.0043351000
AKEUSDT,2026-07-30T15:13:35+08:00,2026-07-30T15:13:36+08:00,2026-07-30T15:16:35+08:00,0.0043015000,10.5812%,0.1187%,-0.2227%,4957515.0000000000,183927.0000000000,5.3907x,0.0035313000,21.8107%,0.0035131000,0.0038644100,0.0043015000,0.0000620214,momentum_atr_estimate,0.0042549839,0.0045185750,0.0043013000,0.0038859000,-0.0046%,-9.6617%,no,0.0042301754,0.30,not_placed,,0.0042549839,0.40,not_placed,,0.0042797925,0.30,not_placed,,0,rejected_origin_floor,0.0043013000,0.0038859000,0.0042929000
AKEUSDT,2026-07-30T15:32:43+08:00,2026-07-30T15:32:44+08:00,2026-07-30T15:35:43+08:00,0.0043514000,9.4499%,-0.3435%,-0.6734%,5656603.0000000000,145686.0000000000,7.7655x,0.0035930000,21.1077%,0.0035131000,0.0038644100,0.0043516000,0.0000703357,momentum_atr_estimate,0.0042988482,0.0045977750,0.0043844000,0.0038952000,0.7584%,-10.4840%,no,0.0042707139,0.30,not_placed,,0.0042988482,0.40,not_placed,,0.0043269825,0.30,not_placed,,0,rejected_origin_floor,0.0043844000,0.0038503000,0.0038676000
AKEUSDT,2026-07-30T15:35:57+08:00,2026-07-30T15:35:58+08:00,2026-07-30T15:38:57+08:00,0.0043423000,12.3784%,-0.1449%,0.2401%,2506542.0000000000,96957.0000000000,5.1704x,0.0035930000,20.8544%,0.0035131000,0.0038644100,0.0043437000,0.0000703357,momentum_atr_estimate,0.0042909482,0.0045898750,0.0043719000,0.0038423000,0.6817%,-11.5146%,no,0.0042628139,0.30,not_placed,,0.0042909482,0.40,not_placed,,0.0043190825,0.30,not_placed,,0,rejected_origin_floor,0.0043787000,0.0038423000,0.0043605000
AKEUSDT,2026-07-30T15:39:34+08:00,2026-07-30T15:39:35+08:00,2026-07-30T15:42:34+08:00,0.0043616000,12.1580%,0.0803%,0.0642%,2806416.0000000000,71195.0000000000,7.8837x,0.0035930000,21.3916%,0.0035131000,0.0038644100,0.0043616000,0.0000764857,momentum_atr_estimate,0.0043042357,0.0046293000,0.0043787000,0.0039202000,0.3921%,-10.1201%,no,0.0042736414,0.30,not_placed,,0.0043042357,0.40,not_placed,,0.0043348300,0.30,not_placed,,0,rejected_origin_floor,0.0043787000,0.0039202000,0.0043600000
AKEUSDT,2026-07-30T15:42:43+08:00,2026-07-30T15:42:44+08:00,2026-07-30T15:45:43+08:00,0.0043633000,9.6472%,9.9622%,0.2873%,3392368.0000000000,104024.0000000000,6.5223x,0.0035930000,21.4389%,0.0035131000,0.0038644100,0.0043633000,0.0000818429,momentum_atr_estimate,0.0043019179,0.0046497500,0.0043722000,0.0039327000,0.2040%,-9.8687%,no,0.0042691807,0.30,not_placed,,0.0043019179,0.40,not_placed,,0.0043346550,0.30,not_placed,,0,rejected_origin_floor,0.0043791000,0.0039248000,0.0043613000
AKEUSDT,2026-07-30T15:47:46+08:00,2026-07-30T15:47:47+08:00,2026-07-30T15:50:46+08:00,0.0043607000,10.9057%,0.0069%,-0.0275%,4576733.0000000000,110490.0000000000,8.2844x,0.0035930000,21.3665%,0.0035131000,0.0038644100,0.0043608000,0.0000849214,momentum_atr_estimate,0.0042971089,0.0046580250,0.0043829000,0.0039079000,0.5091%,-10.3837%,no,0.0042631404,0.30,not_placed,,0.0042971089,0.40,not_placed,,0.0043310775,0.30,not_placed,,0,rejected_origin_floor,0.0043879000,0.0039079000,0.0043625000
AKEUSDT,2026-07-30T15:51:44+08:00,2026-07-30T15:51:45+08:00,2026-07-30T15:54:44+08:00,0.0043683000,9.5004%,-0.1189%,-0.0481%,2225385.0000000000,117090.0000000000,3.8012x,0.0035930000,21.5781%,0.0035131000,0.0038644100,0.0043683000,0.0000929571,momentum_atr_estimate,0.0042985821,0.0046936500,0.0043797000,0.0039841000,0.2610%,-8.7952%,no,0.0042613993,0.30,not_placed,,0.0042985821,0.40,not_placed,,0.0043357650,0.30,not_placed,,0,rejected_origin_floor,0.0043797000,0.0039841000,0.0043523000
AKEUSDT,2026-07-30T15:54:51+08:00,2026-07-30T15:54:52+08:00,2026-07-30T15:57:51+08:00,0.0043558000,7.5772%,-0.1330%,-0.2039%,853323.0000000000,44131.0000000000,3.8672x,0.0035930000,21.2302%,0.0035131000,0.0038644100,0.0043560000,0.0000929571,momentum_atr_estimate,0.0042862821,0.0046813500,0.0043705000,0.0040421000,0.3375%,-7.2019%,no,0.0042490993,0.30,not_placed,,0.0042862821,0.40,not_placed,,0.0043234650,0.30,not_placed,,0,rejected_origin_floor,0.0043705000,0.0040421000,0.0043214000
AKEUSDT,2026-07-30T15:58:42+08:00,2026-07-30T15:58:43+08:00,2026-07-30T16:01:42+08:00,0.0043352000,6.0755%,-0.1681%,5.3204%,2715357.0000000000,79374.0000000000,6.8419x,0.0035930000,20.6568%,0.0035131000,0.0038644100,0.0043388000,0.0000994143,momentum_atr_estimate,0.0042642393,0.0046867500,0.0043631000,0.0041167000,0.6436%,-5.0401%,no,0.0042244736,0.30,not_placed,,0.0042642393,0.40,not_placed,,0.0043040050,0.30,not_placed,,0,rejected_origin_floor,0.0043631000,0.0040704000,0.0043378000
AKEUSDT,2026-07-30T16:04:49+08:00,2026-07-30T16:04:50+08:00,2026-07-30T16:07:49+08:00,0.0043347000,6.1386%,0.2660%,-0.0023%,1818534.0000000000,41558.0000000000,8.7518x,0.0035930000,20.6429%,0.0035131000,0.0038644100,0.0043357000,0.0001038357,momentum_atr_estimate,0.0042578232,0.0046991250,0.0043605000,0.0040678000,0.5952%,-6.1573%,no,0.0042162889,0.30,not_placed,,0.0042578232,0.40,not_placed,,0.0042993575,0.30,not_placed,,0,rejected_origin_floor,0.0043605000,0.0040678000,0.0043408000
AKEUSDT,2026-07-30T16:08:21+08:00,2026-07-30T16:08:22+08:00,2026-07-30T16:11:21+08:00,0.0043414000,5.1619%,0.0507%,-0.3192%,938641.0000000000,33417.0000000000,5.6177x,0.0035930000,20.8294%,0.0035131000,0.0038644100,0.0043419000,0.0001036429,momentum_atr_estimate,0.0042641679,0.0047046500,0.0043486000,0.0040926000,0.1658%,-5.7309%,no,0.0042227107,0.30,not_placed,,0.0042641679,0.40,not_placed,,0.0043056250,0.30,not_placed,,0,rejected_origin_floor,0.0043615000,0.0040926000,0.0043510000
AKEUSDT,2026-07-30T16:21:25+08:00,2026-07-30T16:21:26+08:00,2026-07-30T16:24:25+08:00,0.0043568000,5.8632%,-0.0803%,-0.1581%,9588027.0000000000,73852.0000000000,25.9655x,0.0035930000,21.2580%,0.0035131000,0.0038644100,0.0043636000,0.0001119000,momentum_atr_estimate,0.0042796750,0.0047552500,0.0044123000,0.0041032000,1.2739%,-5.8208%,no,0.0042349150,0.30,not_placed,,0.0042796750,0.40,not_placed,,0.0043244350,0.30,not_placed,,0,rejected_origin_floor,0.0044123000,0.0041032000,0.0043833000
AKEUSDT,2026-07-30T16:24:55+08:00,2026-07-30T16:24:56+08:00,2026-07-30T16:27:55+08:00,0.0043845000,5.5692%,0.0046%,-0.0068%,2062686.0000000000,47166.0000000000,8.7465x,0.0035930000,22.0289%,0.0035131000,0.0038644100,0.0043849000,0.0001119000,momentum_atr_estimate,0.0043009750,0.0047765500,0.0044335000,0.0041187000,1.1176%,-6.0623%,no,0.0042562150,0.30,not_placed,,0.0043009750,0.40,not_placed,,0.0043457350,0.30,not_placed,,0,rejected_origin_floor,0.0044335000,0.0041187000,0.0042956000
AKEUSDT,2026-07-30T16:38:12+08:00,2026-07-30T16:38:13+08:00,2026-07-30T16:41:12+08:00,0.0043379000,5.0059%,-0.0277%,-0.3675%,1416102.0000000000,62714.0000000000,4.5161x,0.0035930000,20.7320%,0.0035131000,0.0038644100,0.0043430000,0.0001036643,momentum_atr_estimate,0.0042652518,0.0047058250,0.0043554000,0.0041354000,0.4034%,-4.6682%,no,0.0042237861,0.30,not_placed,,0.0042652518,0.40,not_placed,,0.0043067175,0.30,not_placed,,0,rejected_origin_floor,0.0043554000,0.0041354000,0.0042746000
AKEUSDT,2026-07-30T16:51:56+08:00,2026-07-30T16:51:57+08:00,2026-07-30T16:54:56+08:00,0.0043805000,12.2802%,0.0411%,0.4679%,3863854.0000000000,254146.0000000000,3.0407x,0.0035930000,21.9176%,0.0035131000,0.0038644100,0.0043830000,0.0001026929,momentum_atr_estimate,0.0043059804,0.0047424250,0.0044194000,0.0038890000,0.8880%,-11.2202%,no,0.0042649032,0.30,not_placed,,0.0043059804,0.40,not_placed,,0.0043470575,0.30,not_placed,,0,rejected_origin_floor,0.0044194000,0.0038890000,0.0043552000
AKEUSDT,2026-07-30T16:55:09+08:00,2026-07-30T16:55:10+08:00,2026-07-30T16:58:09+08:00,0.0043442000,10.0160%,-0.0023%,-0.0575%,1675090.0000000000,74813.0000000000,4.4781x,0.0035930000,20.9073%,0.0035131000,0.0038644100,0.0043442000,0.0001026929,momentum_atr_estimate,0.0042671804,0.0047036250,0.0043866000,0.0039344000,0.9760%,-9.4333%,no,0.0042261032,0.30,not_placed,,0.0042671804,0.40,not_placed,,0.0043082575,0.30,not_placed,,0,rejected_origin_floor,0.0043866000,0.0038931000,0.0043515000
AKEUSDT,2026-07-30T16:59:16+08:00,2026-07-30T16:59:17+08:00,2026-07-30T17:02:16+08:00,0.0043687000,11.0385%,0.0321%,12.1560%,2148825.0000000000,48030.0000000000,8.9478x,0.0035930000,21.5892%,0.0035131000,0.0038644100,0.0043700000,0.0001031214,momentum_atr_estimate,0.0042926589,0.0047309250,0.0043814000,0.0039050000,0.2907%,-10.6141%,no,0.0042514104,0.30,not_placed,,0.0042926589,0.40,not_placed,,0.0043339075,0.30,not_placed,,0,rejected_origin_floor,0.0044303000,0.0038741000,0.0044138000
AKEUSDT,2026-07-30T17:03:36+08:00,2026-07-30T17:03:37+08:00,2026-07-30T17:06:36+08:00,0.0043839000,13.1183%,0.1966%,0.1737%,3968973.0000000000,85525.0000000000,9.2814x,0.0035930000,22.0122%,0.0035131000,0.0038644100,0.0043850000,0.0001010643,momentum_atr_estimate,0.0043092018,0.0047387250,0.0044780000,0.0043848000,2.1465%,0.0205%,no,0.0042687761,0.30,not_placed,,0.0043092018,0.40,not_placed,,0.0043496275,0.30,not_placed,,0,rejected_origin_floor,0.0044893000,0.0043848000,0.0044468000
AKEUSDT,2026-07-30T17:09:23+08:00,2026-07-30T17:09:24+08:00,2026-07-30T17:12:23+08:00,0.0044556000,14.1934%,-0.0381%,0.1641%,15908705.0000000000,84772.0000000000,37.5329x,0.0035930000,24.0078%,0.0035131000,0.0038644100,0.0044585000,0.0001013786,momentum_atr_estimate,0.0043824661,0.0048133250,0.0044677000,0.0038733000,0.2716%,-13.0689%,no,0.0043419146,0.30,not_placed,,0.0043824661,0.40,not_placed,,0.0044230175,0.30,not_placed,,0,rejected_origin_floor,0.0044677000,0.0038733000,0.0044100000
AKEUSDT,2026-07-30T17:13:11+08:00,2026-07-30T17:13:12+08:00,2026-07-30T17:16:11+08:00,0.0044157000,11.1595%,11.4063%,0.3591%,1503165.0000000000,98710.0000000000,3.0456x,0.0035930000,22.8973%,0.0035131000,0.0038644100,0.0044217000,0.0001032286,momentum_atr_estimate,0.0043442786,0.0047830000,0.0044183000,0.0039561000,0.0589%,-10.4083%,no,0.0043029871,0.30,not_placed,,0.0043442786,0.40,not_placed,,0.0043855700,0.30,not_placed,,0,rejected_origin_floor,0.0044406000,0.0039561000,0.0044278000
AKEUSDT,2026-07-30T17:16:16+08:00,2026-07-30T17:16:17+08:00,2026-07-30T17:19:16+08:00,0.0044027000,9.4301%,-0.2108%,0.1069%,1886886.0000000000,121376.0000000000,3.1092x,0.0035930000,22.5355%,0.0035131000,0.0038644100,0.0044034000,0.0001047000,momentum_atr_estimate,0.0043248750,0.0047698500,0.0044406000,0.0039468000,0.8608%,-10.3550%,no,0.0042829950,0.30,not_placed,,0.0043248750,0.40,not_placed,,0.0043667550,0.30,not_placed,,0,rejected_origin_floor,0.0044406000,0.0039468000,0.0043946000
AKEUSDT,2026-07-30T17:19:26+08:00,2026-07-30T17:19:27+08:00,2026-07-30T17:22:26+08:00,0.0044214000,11.0542%,0.0249%,-0.0926%,3018103.0000000000,128142.0000000000,4.7106x,0.0035930000,23.0559%,0.0035131000,0.0038644100,0.0044241000,0.0001047000,momentum_atr_estimate,0.0043455750,0.0047905500,0.0044261000,0.0039891000,0.1063%,-9.7774%,no,0.0043036950,0.30,not_placed,,0.0043455750,0.40,not_placed,,0.0043874550,0.30,not_placed,,0,rejected_origin_floor,0.0044261000,0.0039793000,0.0043927000
AKEUSDT,2026-07-30T17:22:47+08:00,2026-07-30T17:22:48+08:00,2026-07-30T17:25:48+08:00,0.0043849000,9.6252%,-0.0182%,-0.1480%,1428397.0000000000,94793.0000000000,3.0137x,0.0035930000,22.0401%,0.0035131000,0.0038644100,0.0043849000,0.0000960143,momentum_atr_estimate,0.0043128893,0.0047209500,0.0044261000,0.0039688000,0.9396%,-9.4894%,no,0.0042744836,0.30,not_placed,,0.0043128893,0.40,not_placed,,0.0043512950,0.30,not_placed,,0,rejected_origin_floor,0.0044261000,0.0039607000,0.0039678000
AKEUSDT,2026-07-30T17:27:24+08:00,2026-07-30T17:27:25+08:00,2026-07-30T17:30:25+08:00,0.0044180000,11.2622%,0.4593%,0.1678%,1336028.0000000000,45323.0000000000,5.8956x,0.0035930000,22.9613%,0.0035131000,0.0038644100,0.0044182000,0.0000942786,momentum_atr_estimate,0.0043474911,0.0047481750,0.0044499000,0.0039566000,0.7220%,-10.4436%,no,0.0043097796,0.30,not_placed,,0.0043474911,0.40,not_placed,,0.0043852025,0.30,not_placed,,0,rejected_origin_floor,0.0044577000,0.0039392000,0.0044522000
AKEUSDT,2026-07-30T17:30:37+08:00,2026-07-30T17:30:38+08:00,2026-07-30T17:33:37+08:00,0.0044114000,10.4424%,10.6446%,-0.5926%,18638489.0000000000,150034.0000000000,24.8457x,0.0035930000,22.7776%,0.0035131000,0.0038644100,0.0044114000,0.0000942786,momentum_atr_estimate,0.0043406911,0.0047413750,0.0044596000,0.0039392000,1.0926%,-10.7041%,no,0.0043029796,0.30,not_placed,,0.0043406911,0.40,not_placed,,0.0043784025,0.30,not_placed,,0,rejected_origin_floor,0.0044596000,0.0039392000,0.0044368000
AKEUSDT,2026-07-30T17:34:10+08:00,2026-07-30T17:34:11+08:00,2026-07-30T17:37:11+08:00,0.0044121000,11.3773%,-0.0295%,-0.1652%,2684326.0000000000,67910.0000000000,7.9055x,0.0035930000,22.7971%,0.0035131000,0.0038644100,0.0044143000,0.0000934214,momentum_atr_estimate,0.0043442339,0.0047412750,0.0044591000,0.0039708000,1.0653%,-10.0020%,no,0.0043068654,0.30,not_placed,,0.0043442339,0.40,not_placed,,0.0043816025,0.30,not_placed,,0,rejected_origin_floor,0.0044591000,0.0039708000,0.0044260000
AKEUSDT,2026-07-30T17:39:55+08:00,2026-07-30T17:39:56+08:00,2026-07-30T17:42:55+08:00,0.0044267000,10.7007%,0.1312%,0.1765%,658028.0000000000,33112.0000000000,3.9746x,0.0035930000,23.2035%,0.0035131000,0.0038644100,0.0044267000,0.0000931500,momentum_atr_estimate,0.0043568375,0.0047527250,0.0044369000,0.0039933000,0.2304%,-9.7906%,no,0.0043195775,0.30,not_placed,,0.0043568375,0.40,not_placed,,0.0043940975,0.30,not_placed,,0,rejected_origin_floor,0.0044369000,0.0039933000,0.0039949000
AKEUSDT,2026-07-30T17:43:00+08:00,2026-07-30T17:43:01+08:00,2026-07-30T17:46:02+08:00,0.0044102000,9.6029%,0.0340%,-0.1200%,2021021.0000000000,46312.0000000000,8.7279x,0.0035930000,22.7442%,0.0035131000,0.0038644100,0.0044108000,0.0000923143,momentum_atr_estimate,0.0043415643,0.0047339000,0.0044243000,0.0039815000,0.3197%,-9.7206%,no,0.0043046386,0.30,not_placed,,0.0043415643,0.40,not_placed,,0.0043784900,0.30,not_placed,,0,rejected_origin_floor,0.0044243000,0.0039815000,0.0043995000
AKEUSDT,2026-07-30T17:49:49+08:00,2026-07-30T17:49:50+08:00,2026-07-30T17:52:51+08:00,0.0043882000,9.8891%,0.0228%,0.0890%,602260.0000000000,31897.0000000000,3.7763x,0.0035930000,22.1319%,0.0035131000,0.0038644100,0.0043899000,0.0000918500,momentum_atr_estimate,0.0043210125,0.0047113750,0.0044058000,0.0039821000,0.4011%,-9.2544%,no,0.0042842725,0.30,not_placed,,0.0043210125,0.40,not_placed,,0.0043577525,0.30,not_placed,,0,rejected_origin_floor,0.0044058000,0.0039821000,0.0043949000
AKEUSDT,2026-07-30T17:55:07+08:00,2026-07-30T17:55:08+08:00,2026-07-30T17:58:08+08:00,0.0043984000,10.0178%,0.1275%,0.1457%,775795.0000000000,39733.0000000000,3.9050x,0.0035930000,22.4158%,0.0035131000,0.0038644100,0.0043986000,0.0000924000,momentum_atr_estimate,0.0043293000,0.0047220000,0.0044045000,0.0040003000,0.1387%,-9.0510%,no,0.0042923400,0.30,not_placed,,0.0043293000,0.40,not_placed,,0.0043662600,0.30,not_placed,,0,rejected_origin_floor,0.0044045000,0.0040003000,0.0043787000
AKEUSDT,2026-07-30T17:58:07+08:00,2026-07-30T17:58:08+08:00,2026-07-30T18:01:07+08:00,0.0043872000,8.9663%,0.0707%,-0.0888%,3636742.0000000000,25279.0000000000,28.7728x,0.0035930000,22.1041%,0.0035131000,0.0038644100,0.0043893000,0.0000886000,momentum_atr_estimate,0.0043228500,0.0046994000,0.0043897000,0.0040327000,0.0570%,-8.0803%,no,0.0042874100,0.30,not_placed,,0.0043228500,0.40,not_placed,,0.0043582900,0.30,not_placed,,0,rejected_origin_floor,0.0044047000,0.0040327000,0.0043989000
AKEUSDT,2026-07-30T18:02:54+08:00,2026-07-30T18:02:55+08:00,2026-07-30T18:05:54+08:00,0.0043823000,6.5734%,6.2994%,0.7124%,4581672.0000000000,121225.0000000000,7.5590x,0.0035930000,21.9677%,0.0035131000,0.0038644100,0.0043824000,0.0000865143,momentum_atr_estimate,0.0043175143,0.0046852000,0.0044333000,0.0041064000,1.1638%,-6.2958%,no,0.0042829086,0.30,not_placed,,0.0043175143,0.40,not_placed,,0.0043521200,0.30,not_placed,,0,rejected_origin_floor,0.0044333000,0.0041027000,0.0044090000
AKEUSDT,2026-07-30T18:08:49+08:00,2026-07-30T18:08:50+08:00,2026-07-30T18:11:49+08:00,0.0044046000,7.5447%,7.6130%,-0.2130%,1218467.0000000000,52006.0000000000,4.6859x,0.0035930000,22.5884%,0.0035131000,0.0038644100,0.0044096000,0.0000843929,momentum_atr_estimate,0.0043463054,0.0047049750,0.0044095000,0.0040944000,0.1112%,-7.0426%,no,0.0043125482,0.30,not_placed,,0.0043463054,0.40,not_placed,,0.0043800625,0.30,not_placed,,0,rejected_origin_floor,0.0044095000,0.0040856000,0.0043883000
AKEUSDT,2026-07-30T18:12:23+08:00,2026-07-30T18:12:24+08:00,2026-07-30T18:15:24+08:00,0.0043918000,7.2583%,7.0414%,7.0127%,900124.0000000000,41692.0000000000,4.3180x,0.0035930000,22.2321%,0.0035131000,0.0038644100,0.0043918000,0.0000786071,momentum_atr_estimate,0.0043328446,0.0046669250,0.0043964000,0.0040856000,0.1047%,-6.9721%,no,0.0043014018,0.30,not_placed,,0.0043328446,0.40,not_placed,,0.0043642875,0.30,not_placed,,0,rejected_origin_floor,0.0043964000,0.0040856000,0.0043801000
